lemma,definition,count
arteriectasia,an abnormal distension of an artery,181
glycerolize,place in glycerol,181
uratemia,presence of abnormal amounts of uric acid salts in the blood; symptom of gout,181
slippiest,causing or tending to cause things to slip or slide,181
prologising,write or speak a prologue,181
gourmandizes,overeat or eat immodestly; make a pig of oneself,180
logomach,someone given to disputes over words,180
anisogametic,relating to either of a pair of dissimilar (anisogamic) gametes combining in sexual reproduction,180
accouters,provide with military equipment,180
demineralises,remove the minerals or salts from,180
etherialise,make ethereal,180
metricizes,express in the metric system,180
nonallele,genes that are not competitors at the same locus,180
millenniumism,belief in the Christian doctrine of the millennium mentioned in the Book of Revelations,180
unthaws,become or cause to become soft or liquid,180
bignoniad,any woody plant of the family Bignoniaceae,179
cankerweed,herb of northeastern North America having drooping clusters of yellowish-white flowers; sometimes placed in genus Prenanthes,179
tepidest,moderately warm,178
innings,the batting turn of a cricket player or team,178
hugueninia,one species: tansy-leaved rocket,178
bendaying,reproduce by the Benday process,178
cannulisation,the insertion of a cannula or tube into a hollow body organ,178
ichthyolatry,the worship of fish,178
endaemonism,an ethical system that evaluates actions by reference to personal well-being through a life based on reason,178
immuner,relating to the condition of immunity,178
radyera,very small genus of shrubs of southern hemisphere: bush hibiscus,177
herpangia,a viral infection (usually in children) marked by sore throat and fever and papules in the mouth and throat and headache and abdominal pain; usually subsides in a short time,177
unexploratory,not exploratory,177
immingles,combine into one,177
improbableness,the quality of being improbable,177
doggeder,stubbornly unyielding; ; ; ; - T.S.Eliot,176
overspecialise,become overly specialized,176
heppest,informed about the latest trends,176
barunduki,terrestrial Siberian squirrel,176
effeminise,"to give a (more) feminine, effeminate, or womanly quality or appearance to",176
domesticising,overcome the wildness of; make docile and tractable,176
pedwood,European deciduous shrub turning red in autumn having dull white flowers,176
maledicting,wish harm upon; invoke evil upon,175
mirkiest,(of liquids) clouded as with sediment,175
trigonometrician,a mathematician specializing in trigonometry,175
resumeing,take up or begin anew,175
cinematizes,make a film of or adopt so as to make into a film,175
overrefines,refine too much or with excess of subtlety,175
sordider,morally degraded; ; ; ; - Seattle Weekly; - James Joyce,175
kibbitzes,make unwanted and intrusive comments,175
bellylaughed,"laugh a deep, hearty laugh",174
reharmonise,provide with a different harmony,174
impolitest,not polite,174
corundom,very hard mineral used as an abrasive,174
jaggier,having an irregularly notched or toothed margin as though gnawed,174
flavourlessness,the property of having no flavor,174
pantomimer,an actor who communicates entirely by gesture and facial expression,174
bacterise,subject to the action of bacteria,174
crotonbug,small light-brown cockroach brought to United States from Europe; a common household pest,173
wasteyard,a piece of land where waste materials are dumped,173
ruptiliocarpon,new (1993) genus of trees of Central America now recognized as similar to those of genus Lepidobotrys,173
sensualises,debase through carnal gratification,173
chippewaian,the language spoken by the Chipewyan,173
tricksier,marked by skill in deception,172
laicizes,reduce to lay status,172
tokenish,insignificantly small; a matter of form only (`tokenish' is informal),172
supermarketeer,an operator of a supermarket,172
dynamitist,a person who uses dynamite in a revolutionary cause,172
westernises,make western in character,172
rabider,of or infected by rabies,172
vesicopapule,a papule that changes into a blister,172
hematocytopenia,an abnormally low number of red blood cells in the blood,171
acidest,harsh or corrosive in tone,171
syncategoreme,a syncategorematic expression; a word that cannot be used alone as a term in a logical proposition,171
transitivise,make transitive,171
vermiculates,decorate with wavy or winding lines,171
sphenion,the anterior tip of the parietal bone,171
sudates,excrete perspiration through the pores in the skin,171
rumbaing,dance the rhumba,171
dotrel,rare plover of upland areas of Eurasia,170
impoliter,not polite,170
complects,be interwoven or interconnected,170
rimiest,covered with frost; ; -Wm.Faulkner,170
fernless,devoid of ferns,170
cacodemonic,of or relating to evil spirits,170
acroanesthesia,loss of sensation in the extremities,170
unchastest,not chaste,170
symmetrises,make symmetric,170
melanising,"convert into, or infiltrate with melanin",170
sovietizes,"bring under Soviet control, of a country",169
detribalizes,cause members of a tribe to lose their cultural identity,169
dysaphia,a disorder in the sense of touch,168
dapperer,marked by up-to-dateness in dress and manners,167
jactitated,move or stir about violently,167
feyest,slightly insane,167
hyperbolises,to enlarge beyond bounds or the truth,167
venushair,delicate maidenhair fern with slender shining black leaf stalks; cosmopolitan,167
desalinising,remove salt from,166
nitrogenise,treat with nitrogen or a nitrogen compound,166
bootleger,distributed or sold illicitly,166
mythicises,interpret as a myth or in terms of mythology,166
salamandriform,shaped like a salamander,166
birdwatches,watch and study birds in their natural habitat,166
unwires,undo the wiring of,166
kinanesthesia,inability to sense movement,166
solarises,"reverse some of the tones of (a negative or print) and introduce pronounced outlines of highlights, by exposing it briefly to light, then washing and redeveloping it",165
ptyalised,expel or eject (saliva or phlegm or sputum) from the mouth,165
anesthetises,administer an anesthetic drug to,164
blastospheric,of or relating to a blastula,164
dulcorate,make sweeter in taste,164
staphylaceae,a family of dicotyledonous plants of order Sapindales found mostly in the north temperate zone,164
chafeweed,weedy perennial of north temperate regions having woolly foliage and dirty white flowers in a leafy spike,164
batfowl,catch birds by temporarily blinding them,164
hothr,"(Norse mythology) a blind god; misled by Loki, he kills his brother Balder by throwing a shaft of mistletoe",163
bloviates,orate verbosely and windily,163
sorcerise,transform or change by means of sorcery,163
anagrammatise,read letters out of order to discover a hidden meaning,162
snafuing,cause to be in a state of complete confusion,162
housecleans,clean and tidy up the house,162
becharming,"control by magic spells, as by practicing witchcraft",162
chimwini,a Bantu language spoken in southern Somalia,162
ornatest,marked by elaborate rhetoric and elaborated with decorative details; ; -John Milton,161
lyophilises,"to dry (blood, serum, or tissue) by freezing in a high vacuum",161
enamoredness,a feeling of love or fondness,161
iodises,treat with iodine,161
triskaidekaphobic,suffering from triskaidekaphobia (abnormal fear of the number 13),161
abocclusion,the condition in which the upper teeth do not touch the lower teeth when biting,161
engilded,"decorate with, or as if with, gold leaf or liquid gold",160
rabbitweed,low-growing sticky subshrub of southwestern United States having narrow linear leaves on many slender branches and hundreds of tiny yellow flower heads,160
festinated,act or move at high speed,160
gormandises,overeat or eat immodestly; make a pig of oneself,159
unregularity,not characterized by a fixed principle or rate; at irregular intervals,159
bestialises,make brutal and depraved; give animal-like qualities to,159
preachified,speak as if delivering a sermon; express moral judgements,159
antiestablishmentism,the doctrine of opposition to the social and political establishment,158
alphabetises,arrange in alphabetical order,157
thurifying,perfume especially with a censer,157
aluminizes,cover with aluminum,157
blindfolder,wearing a blindfold,157
typewrited,write by means of a keyboard with types,157
priestlier,associated with the priesthood or priests,157
nonvolatilizable,not volatilizing readily,157
torodal,nonsteroidal anti-inflammatory (trade name Torodal) that is given only orally,157
solmizate,sing by the syllables of solmization,156
tintinnabulates,ring or sound like a small bell,156
notarises,authenticate as a notary,156
digestibleness,the property of being easy to digest,155
yaups,emit long loud cries,155
malversate,appropriate (as property entrusted to one's care) fraudulently to one's own use,155
wrawl,"cry loudly, as of animals",155
subedits,edit and correct (written or printed material),155
lustrelessness,the property of having little or no contrast; lacking highlights or gloss,154
monodical,having a single vocal part,154
implausibleness,the quality of provoking disbelief,154
protoanthropology,the study humans prior to the invention of writing,154
chiralgia,a pain in the hand that is not traumatic,154
diabolatry,the acts or rites of worshiping devils,154
shlockmeister,(slang) a merchant who deals in shoddy or inferior merchandise,153
alkalinises,become alkaline,153
huffishness,a feeling of sulky resentment,153
labrocyte,a large connective tissue cell that contains histamine and heparin and serotonin which are released in allergic reactions or in response to injury or inflammation,153
blearer,tired to the point of exhaustion,152
decarbonates,remove carbon dioxide from,152
styracosaur,an unusual ceratopsian dinosaur having many large spikes around the edge of its bony frill and a long nose horn; late Cretaceous,152
billyoh,an unimaginably large amount,152
gazumps,rip off; ask an unreasonable price,152
cryaesthesia,hypersensitivity to cold,152
antisepticizes,disinfect with an antiseptic,151
crotaphion,the tip of the greater wing of the sphenoid bone,150
goosier,having or revealing stupidity,150
chylaceous,consisting of chyle or having the properties of chyle,150
syllabicates,divide into syllables,149
callathump,a noisy boisterous parade,149
immaterialise,render immaterial or incorporeal,149
capsulise,enclose in a capsule,149
surfboarded,ride the waves of the sea with a surfboard,149
insecurest,not firm or firmly fixed; likely to fail or give way,148
decreing,issue a decree,148
botchier,poorly done,148
exabit,a unit of information equal to 1000 petabits or 10^18 bits,148
shmoose,talk idly or casually and in a friendly way,148
carnalising,debase through carnal gratification,147
shmoosing,talk idly or casually and in a friendly way,147
oscitance,drowsiness and dullness manifested by yawning,147
decaffeinates,remove caffeine from (coffee),147
lurider,horrible in fierceness or savagery,146
facsimiling,send something via a facsimile machine,146
netkeeper,the soccer or hockey player assigned to protect the goal,146
uncamphorated,not containing camphor,146
schmegegge,(Yiddish) baloney; hot air; nonsense,146
mammothermography,the use of thermography to detect breast tumors (which appear as hot spots),146
inepter,not elegant or graceful in expression,146
wheatworm,small roundworm parasitic on wheat,145
shaktist,worshipper of Shakti,145
congaing,dance the conga,145
hernaria,low-growing Old World herbs with minute bright green leaves,145
fulsomest,unpleasantly and excessively suave or ingratiating in manner or speech,145
meagerer,deficient in amount or quality or extent,145
vermilioning,color vermilion,145
embrocates,administer an oil or ointment to ; often in a religious ceremony of blessing,145
epicarpal,of or relating to the epicarp,145
steamered,travel by means of steam power,145
underquotes,offer for sale at a price lower than the market price,144
ropebark,deciduous shrub of eastern North America having tough flexible branches and pliable bark and small yellow flowers,144
carnifying,become muscular or fleshy,144
xanthorroea,grass trees; sometimes placed in family Xanthorrhoeaceae,144
kitembilla,a small shrubby spiny tree cultivated for its maroon-purple fruit with sweet purple pulp tasting like gooseberries; Sri Lanka and India,144
briskens,become brisk,143
lifehacks,make one's day-to-day activities more efficient,143
frigider,sexually unresponsive,143
equisetatae,horsetails and related forms,142
fumeroot,delicate European herb with greyish leaves and spikes of purplish flowers; formerly used medicinally,142
paveed,cover with a material such as stone or concrete to make suitable for vehicle traffic,142
vitaminising,add vitamins as a supplement,142
inhumaner,without compunction or human feeling,142
bibliotist,someone who engages in bibliotics,141
acromikria,abnormally small extremities (underdeveloped fingers and toes),141
improperest,not suitable or right or appropriate,141
agilest,moving quickly and lightly,141
uninjectable,(used of drugs) not capable of being injected,141
shtickl,a really little shtik,141
microgliacyte,a cell of the microglia that may become phagocytic and collect waste products of nerve tissue,141
unreproducibly,in an unreproducible manner,141
accoutreing,provide with military equipment,140
anodises,coat a metal with an oxide coat,140
cannulize,introduce a cannula or tube into,140
unripest,not fully developed or mature; not ripe,140
lipoidaemia,presence of excess lipids in the blood,139
improperer,not suitable or right or appropriate,139
stripiest,marked or decorated with stripes,139
retransmited,transmit again,139
unfastener,a person who unfastens or unwraps or opens,139
horripilates,have one's hair stand on end and get goosebumps,138
woodsiest,characteristic or suggestive of woods,137
gluttonising,eat a lot and without restraint,137
fraped,make secure by lashing,137
autotomising,cause a body part to undergo autotomy,137
jealouser,showing extreme cupidity; painfully desirous of another's advantages,137
scorpaenoidea,mail-cheeked fishes: scorpionfishes; gurnards,137
smogginess,air pollution by a mixture of smoke and fog,136
ticktacked,make a sound like a clock or a timer,136
bollocksing,"make a mess of, destroy or ruin",136
demulsifies,cause to demulsify,136
ignorantness,ignorance (especially of orthodox beliefs),136
disembroiling,free from involvement or entanglement,136
chyloderma,swelling of the scrotum resulting from chronic lymphatic obstruction,136
animise,give lifelike qualities to,136
bombilate,make a buzzing sound,136
ancylose,produce ankylosis by surgery,135
yauping,emit long loud cries,135
oxygenises,"change (a compound) by increasing the proportion of the electronegative part; or change (an element or ion) from a lower to a higher positive valence: remove one or more electrons from (an atom, ion, or molecule)",135
catkinate,resembling a catkin,135
absquatulates,run away; usually includes taking something or somebody along,134
embrangling,make more complicated or confused through entanglements,134
avianizing,to modify microorganisms by repeated culture in the developing chick embryo,134
shoebird,large stork-like bird of the valley of the White Nile with a broad bill suggesting a wooden shoe,134
anesthyl,a mixture of methyl and ethyl chloride; sprayed on as a local anesthetic,134
spelunks,explore natural caves,134
chinchillon,gregarious burrowing rodent larger than the chinchillas,134
mudwrestle,wrestle in mud,133
melodises,supply a melody for,133
demilitarises,do away with the military organization and potential of,133
dillydallier,someone who wastes time,132
rhinostenosis,narrowing of the passages in the nasal cavities,132
psilophytaceae,Paleozoic plants,132
incontrovertibleness,the quality of being undeniable and not worth arguing about,132
chintzily,in a stingy manner,132
superfetated,conceive when a fetus is already present in the uterus,132
palaeoethnography,the ethnography of paleolithic humans,132
avianize,to modify microorganisms by repeated culture in the developing chick embryo,132
mercerises,treat to strengthen and improve the luster,132
paroxetime,a selective-serotonin reuptake inhibitor commonly prescribed as an antidepressant (trade name Paxil),132
lithoglyptics,the art of engraving on precious stones,132
parisology,the use of ambiguous words,132
logagraphia,a loss of the ability to write or to express thoughts in writing because of a brain lesion,132
trameling,catch in or as if in a trap,131
syllabise,divide into syllables,131
vitrioling,expose to the effects of vitriol or injure with vitriol,131
ascocarpous,of or relating to ascocarps,131
garambulla,arborescent cactus of western Mexico bearing a small oblong edible berrylike fruit,131
adiposeness,having the property of containing fat,131
platyctenean,ctenophore have long tentacles and flattened body,130
candidest,characterized by directness in manner or speech; without subtlety or evasion,130
pritzelago,chamois cress,130
southernest,in or characteristic of a region of the United States south of (approximately) the Mason-Dixon line,130
severalizing,distinguish or separate,130
gorgoniacea,red corals and sea fans,130
aphorise,speak or write in aphorisms,129
bruskest,marked by rude or peremptory shortness,129
catholicizes,cause to adopt Catholicism,129
gravelweed,perennial herb with yellow flowers; southern and south central United States,129
monologuizing,talk to oneself,129
cantiest,lively and brisk,128
xyphophorus,swordtails,128
syncretistical,relating to a historical tendency for a language to reduce its use of inflections,128
wawled,"make high-pitched, whiney noises",128
unspells,release from a spell,127
podgiest,short and plump,127
renegociate,negociate anew,126
tabularise,arrange or enter in tabular form,126
unstablest,lacking stability or fixity or firmness,125
papooseroot,tall herb of eastern North America and Asia having blue berrylike fruit and a thick knotty rootstock formerly used medicinally,125
camosh,any of several plants of the genus Camassia; North and South America,125
disinvolves,free from involvement or entanglement,125
nigrify,make or become black,125
cantillates,recite with musical intonation; recite as a chant or a psalm,125
lividest,anemic looking from illness or emotion; ; ; ; ; - Mary W. Shelley,124
unsubstantialize,render immaterial or incorporeal,124
cylindricalness,the roundness of a 3-dimensional cylinder,124
immodestest,"having or showing an exaggerated opinion of your importance, ability, etc",124
camphorating,treat with camphor,123
pussiest,containing pus,123
ovenbake,bake in an oven,122
sickeningness,extreme unpalatability to the mouth,122
birdliming,spread birdlime on branches to catch birds,122
inapter,not elegant or graceful in expression,122
sectionalises,"divide into sections, especially into geographic sections",122
botchiest,poorly done,121
chipperest,"having a cheerful, lively, and self-confident air; - Frances G. Patton; - H.M.Reynolds",121
shrubbiest,of or relating to or resembling a shrub,121
maledicts,wish harm upon; invoke evil upon,121
dioestrual,(of animals that have several estrous cycles in one breeding season) in a period of sexual inactivity,121
uranologist,a physicist who studies astronomy,120
spinnbar,capable of being spun into fibres,120
photosensitises,make (an organism or substance) sensitive to the influence of radiant energy and especially light,120
lallygagged,be about,120
canulization,the insertion of a cannula or tube into a hollow body organ,120
displuming,"strip of honors, possessions, or attributes",120
lenifies,cause to be more favorably inclined; gain the good will of,119
acaridiasis,infestation with itch mites,119
paganises,make pagan in character,119
encrimsons,make crimson,119
uncloudedness,the quality of clear water,118
celioma,an abdominal tumor,118
squattiest,short and thick; as e.g. having short legs and heavy musculature,118
stiltbird,long-legged three-toed black-and-white wading bird of inland ponds and marshes or brackish lagoons,118
vitaminise,add vitamins as a supplement,117
telepathise,communicate nonverbally by telepathy,117
spickest,completely neat and clean,117
noncollapsable,not capable of collapsing,117
peristediinae,in some classifications considered a subfamily of Triglidae comprising the armored searobins,117
achromous,having no color,116
muzziest,indistinct or hazy in outline,116
cydippea,ctenophores having two long pinnate tentacles,116
satinpod,southeastern European plant cultivated for its fragrant purplish flowers and round flat papery silver-white seedpods that are used for indoor decoration,116
vasovesiculitis,inflammation of the vas deferens and seminal vesicles; usually occurring with prostatitis,116
pallider,abnormally deficient in color as suggesting physical or emotional distress,116
angiocarp,tree bearing fruit enclosed in a shell or involucre or husk,116
agnising,be fully aware or cognizant of,116
thingmabob,something unspecified whose name is either forgotten or not known,116
lyophilizes,"to dry (blood, serum, or tissue) by freezing in a high vacuum",115
monologuize,talk to oneself,115
ruggedise,produce in a version designed to withstand rough usage,115
monario,an artificial language,115
talkily,in a chatty loquacious manner,115
cravenest,lacking even the rudiments of courage; abjectly fearful; ; ; - Spenser,115
spongefly,hairy-bodied insect whose larvae feed on freshwater sponges,114
triglinae,in some classifications considered a subfamily of Triglidae comprising searobins having ordinary scales and no barbels (true searobins),114
colourcast,a television program that is broadcast in color,114
gluttonised,eat a lot and without restraint,114
kapeika,100 kapeikas equal 1 rubel in Belarus,113
torridest,characterized by intense emotion,113
positivest,characterized by or displaying affirmation or acceptance or certainty etc.,113
quamassia,genus of scapose herbs of North and South America having large edible bulbs,113
succusses,shake; especially (a patient to detect fluids or air in the body),113
rushiest,abounding in rushes,113
formicates,crawl about like ants,113
morbidest,suggesting an unhealthy mental state,113
acathexia,an inability to retain bodily secretions,113
coloradillo,handsome shrub with showy orange to scarlet or crimson flowers; Florida and West Indies to Mexico and Brazil,113
fortifys,make strong or stronger,112
noncomprehensively,in a limited way,112
foredates,establish something as being earlier relative to something else,112
nitrobacterium,any of the bacteria in the soil that take part in the nitrogen cycle; they oxidize ammonium compounds into nitrites or oxidize nitrites into nitrates,112
blatest,disposed to avoid notice; ; (`blate' is a Scottish term for bashful),112
occidentalizes,make western in character,112
unstabler,lacking stability or fixity or firmness,112
unbarreled,not in a barrel,112
herrerasaur,a kind of theropod dinosaur found in Argentina,111
woolgathers,have a daydream; indulge in a fantasy,111
enskies,exalt to the skies; lift to the skies or to heaven with praise,111
rentaler,available to rent or lease,111
entomion,the craniometric point at the tip of the angular part of the parietal bone that articulates with the temporal bone,111
floatiest,tending to float on a liquid or rise in air or gas,111
homoecious,of parasites especially rust fungi; completing the entire life cycle on a single host,111
aphorising,speak or write in aphorisms,111
facsimileing,send something via a facsimile machine,111
quetches,"express complaints, discontent, displeasure, or unhappiness",111
clangoured,make a loud resonant noise,111
skreighed,utter a harsh abrupt scream,110
pebibyte,a unit of information equal to 1024 tebibytes or 2^50 bytes,110
unbalconied,not having balconies,109
ptyalith,calculus in a salivary gland,109
cataphatism,"the religious belief that God has given enough clues to be known to humans positively and affirmatively (e.g., God created Adam `in his own image')",109
groked,get the meaning of something,109
federalises,put under the control and authority of a federal government,109
bollockses,"make a mess of, destroy or ruin",109
zigadene,any of various plants of the genus Zigadenus having glaucous leaves and terminal racemes of mostly white flowers; all are poisonous,108
kelpwort,bushy plant of Old World salt marshes and sea beaches having prickly leaves; burned to produce a crude soda ash,108
gainlessly,without gain or profit,108
recognisees,show approval or appreciation of,108
telepathised,communicate nonverbally by telepathy,107
disembroils,free from involvement or entanglement,107
patinize,coat with a patina,107
kurchee,tropical Asian tree with hard white wood and bark formerly used as a remedy for dysentery and diarrhea,106
novelises,convert into the form or the style of a novel,106
platitudinizes,utter platitudes,106
ruggedizes,produce in a version designed to withstand rough usage,106
dingeing,make a dent or impression in,106
disafforests,remove the trees from,106
squeegeing,wipe with a squeegee,106
ambiversive,intermediate between introversive and extroversive,106
parkiest,appreciably or disagreeably cold,105
illegalises,declare illegal; outlaw,105
teetotaled,practice teetotalism and abstain from the consumption of alcoholic beverages,105
keratinises,convert into keratin,105
secpar,a unit of astronomical length based on the distance from Earth at which stellar parallax is 1 second of arc; equivalent to 3.262 light years,105
kiboshes,stop from happening or developing,105
gelider,extremely cold,105
haploidic,of a cell or organism having a single set of chromosomes,104
mingier,(used of persons or behavior) characterized by or indicative of lack of generosity,104
arcdegree,a measure for arcs and angles,104
kainogenesis,introduction during embryonic development of characters or structure not present in the earlier evolutionary history of the strain or species (such as the addition of the placenta in mammalian evolution),104
aminobenzine,oily poisonous liquid amine obtained from nitrobenzene and used to make dyes and plastics and medicines,104
maxostoma,a genus of fish in the family Catostomidae,104
manducates,chew (food); to bite and grind with the teeth,103
coconspire,conspire together,103
metricising,express in the metric system,103
avidest,(often followed by `for') ardently or excessively desirous,103
bedights,decorate,103
devilizing,turn into a devil or make devilish,102
catacala,moths whose larvae are cutworms: underwings,102
paperbacker,(of books) having a flexible binding,102
cubitiere,body armor that protects the elbow,101
thysanopter,an insect of the order Thysanoptera,101
affranchises,grant freedom to; as from slavery or servitude,101
immaterialising,render immaterial or incorporeal,101
congeing,depart after obtaining formal permission,101
overwearies,tire excessively,101
valetes,serve as a personal attendant to,100
globularness,the roundness of a 3-dimensional object,100
anorthography,a loss of the ability to write or to express thoughts in writing because of a brain lesion,100
confederater,of or having to do with the southern Confederacy during the American Civil War,100
vapourousness,cloudiness resulting from haze or mist or vapor,100
twiggiest,thin as a twig,100
phthiriidae,crab lice,100
begilds,"decorate with, or as if with, gold leaf or liquid gold",99
communalises,make something the property of the commune or community,99
inculpableness,a state of innocence,99
metacyesis,pregnancy resulting from gestation elsewhere than in the uterus,99
crossruffs,trump alternately in two hands,99
marbleising,a texture like that of marble,99
acaryote,a cell without a nucleus (as an erythrocyte),99
dethaw,become or cause to become soft or liquid,99
hysterocatalepsy,hysteria with cataleptic symptoms,99
bedazing,overcome as with astonishment or disbelief,98
futilest,producing no result or effect,98
amyxia,a condition in which no mucus in produced,98
slaphappiest,cheerfully irresponsible,98
clavered,talk socially without exchanging too much information,98
pertainym,meaning relating to or pertaining to,98
monologuized,talk to oneself,97
sericterium,silk-producing gland of insects (especially of a silkworm) or spiders,97
fraughter,marked by distress,97
rhumbaing,dance the rhumba,96
ulemorrhagia,bleeding of the gums,96
crenellates,supply with battlements,96
nigrified,make or become black,96
effeminises,"to give a (more) feminine, effeminate, or womanly quality or appearance to",96
uncrannied,without chinks or crannies,95
metrifies,compose in poetic meter,95
acromyotonia,myotonia of the extremities only; causes spastic deformity of the hand or foot,95
louchest,of questionable taste or morality,95
ruggedising,produce in a version designed to withstand rough usage,95
endozoan,any of various parasites that live in the internal organs of animals (especially intestinal worms),95
vowelise,pronounce as a vowel,95
scrimshanks,British military language: avoid work,95
breakaxe,West Indian timber tree having very hard wood,94
mearstone,an old term for a landmark that consisted of a pile of stones surmounted by an upright slab,94
rubifies,make ruby red,94
morbider,suggesting an unhealthy mental state,94
colpoxerosis,a condition in which the vagina is unusually dry,94
autacoidal,of or relating to an autacoid,94
diddered,move with or as if with a tremor,94
chutzpanik,(Yiddish) a person characterized by chutzpa,94
associableness,the capability of being easily associated or joined or connected in thought,94
tanglebush,spiny branching deciduous shrub of southwestern United States having clusters of insignificant yellow-white flowers appearing before leaves followed by attractive black berrylike fruits,93
wizardest,possessing or using or characteristic of or appropriate to supernatural powers; ; ; ; - Shakespeare,93
catheterises,insert a catheter into (a body part),93
savorlessness,the property of having no flavor,93
talcking,apply talcum powder to (one's body),93
virilises,"produce virilism in or cause to assume masculine characteristics, as through a hormonal imbalance or hormone therapy",93
chemoimmunology,the field of chemistry concerned with chemical processes in immunology (such as chemical studies of antigens and antibodies),93
tincting,color lightly,92
burriest,having or covered with protective barbs or quills or spines or thorns or setae etc.,92
shirtier,(British informal) ill-tempered or annoyed,92
pseudosmallpox,a mild form of smallpox caused by a less virulent form of the virus,92
alcoholizes,subject to the influence of alcohol,92
bechances,become of; happen to,91
hematocoele,swelling caused by blood collecting in a body cavity (especially a swelling of the membrane covering the testis),91
decimalises,change from fractions to decimals,91
ptyalizing,expel or eject (saliva or phlegm or sputum) from the mouth,91
macadamises,surface with macadam,91
reconvicts,convict anew,90
bewhisker,furnish with whiskers,90
aurify,transform into gold,90
frangibleness,quality of being easily damaged or destroyed,90
bogmat,having narrow flat sickle-shaped submerged fronds; North America,90
thoriate,impregnate with thorium oxide to increase thermionic emission,89
loxomataceae,very small family of New Zealand ferns,89
absolvitory,providing absolution,89
slaphappier,cheerfully irresponsible,89
mankiest,inferior and worthless,89
handcolour,color by hand,89
ungusseted,not having gussets,88
transistorising,equip (an electronic circuit or device) with transistors,88
fallowest,left unplowed and unseeded during a growing season,88
pachycheilia,an abnormal thickness of the lips,88
flavorsomeness,having an appetizing flavor,88
cinematising,make a film of or adopt so as to make into a film,88
melagra,rheumatic or myalgic pains in the arms or legs,87
crenelates,supply with battlements,87
multiphaser,of an electrical system that uses or generates two or more alternating voltages of the same frequency but differing in phase angle,87
vowelizes,pronounce as a vowel,87
deodourant,a toiletry applied to the skin in order to mask unpleasant odors,87
denudates,lay bare,87
apogametic,of or relating to the development of an embryo in the absence of fertilization,86
aphorises,speak or write in aphorisms,86
albinal,of or pertaining to or affected by albinism,86
acromphalus,abnormal protrusion of the navel; sometimes the start of umbilical hernia,86
catholicises,cause to adopt Catholicism,86
noncombinative,not involving combination,86
festinates,act or move at high speed,86
buxomer,(of a woman's body) having a large bosom and pleasing curves,86
breakax,West Indian timber tree having very hard wood,86
unexplorative,not exploratory,85
amphistylar,having columns either at both ends or at both sides,85
mussitate,talk indistinctly; usually in a low voice,85
thaumatolatry,the worship of miracles,85
wizener,lean and wrinkled by shrinkage as from age or illness; ; ; ; -W.F.Starkie,85
savourlessness,the property of having no flavor,85
shadflower,annual weed of Europe and North America having a rosette of basal leaves and tiny flowers followed by oblong seed capsules,85
laicises,reduce to lay status,85
misgived,suggest fear or doubt,84
xenopodidae,in some classifications the family of the genus Xenopus which is otherwise included in the family Pipidae,84
preachifies,speak as if delivering a sermon; express moral judgements,84
cinematise,make a film of or adopt so as to make into a film,84
angiotelectasia,dilation and enlargement of arterioles,84
unvariedness,characterized by an absence of variation,84
stictopelia,a genus of Columbidae,84
mazopathy,any pathology of the breast,84
prostheon,craniometric point that is the most anterior point in the midline on the alveolar process of the maxilla,84
ungentlest,not of the nobility,83
basseted,appear at the surface,83
amianthum,one species: fly poison; sometimes placed in family Melanthiaceae,83
maleseet,the Algonquian language of the Malecite and Passamaquody,83
patinised,coat with a patina,83
somatosense,any of the sensory systems that mediate sensations of pressure and tickle and warmth and cold and vibration and limb position and limb movement and pain,83
helmetflower,"a herbaceous plant of the genus Scutellaria which has a calyx that, when inverted, resembles a helmet with its visor raised",83
fragmentises,break or cause to break into pieces,83
jaggeder,having a sharply uneven surface or outline,83
anaglyphical,related to anaglyphs or anaglyphy,82
cutinize,convert into cutin,82
heavenwardly,toward heaven,82
vasectomise,remove the vas deferens,82
underreckoning,an estimation that is too low; an estimate that is less than the true or actual value,81
unevener,not even or uniform as e.g. in shape or texture,81
hematocyturia,the presence of red blood cells in the urine,81
headmistressship,the position of headmistress,81
snowshoing,travel on snowshoes,80
stylostixis,treatment of pain or disease by inserting the tips of needles at specific points on the skin,80
reassailing,assail again,80
flashboarding,boarding place along the top of a dam to increase its height,80
parheliacal,relating to or resembling a parhelion,80
muritaniya,a country in northwestern Africa with a provisional military government; achieved independence from France in 1960; largely western Sahara Desert,79
rijsttaffel,dish originating in Indonesia; a wide variety of foods and sauces are served with rice,79
pseudophloem,false phloem,79
arborolatry,the worship of trees,79
crossruffed,trump alternately in two hands,79
bobfloat,a small float usually made of cork; attached to a fishing line,78
thingmajig,something unspecified whose name is either forgotten or not known,78
cherimolla,large tropical fruit with leathery skin and soft pulp; related to custard apples,78
schistorrhachis,a not uncommon congenital defect in which a vertebra is malformed; unless several vertebrae are affected or there is myelomeningocele there are few symptoms; can be diagnosed by amniocentesis,78
pinnatiped,aquatic carnivorous mammal having a streamlined body specialized for swimming with limbs modified as flippers,78
tshatshke,"(Yiddish) an attractive, unconventional woman",78
collying,"make soiled, filthy, or dirty",78
twirlingly,doing twirls,77
acetylise,receive substitution of an acetyl group,77
seasickest,experiencing motion sickness,77
monologuising,talk to oneself,77
patronaging,support by being a patron of,77
flaccider,drooping without elasticity; wanting in stiffness,77
urochesia,passage of urine from the anus,77
bespots,"mark with, or as if with, spots",77
phlebotomises,draw blood,77
foetometry,measurement of a fetus (especially the diameter of the head),77
palpebrated,"wink or blink, especially repeatedly",77
