lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
grumpier,annoyed and irritable,2,-5.686170527933008,-5.686170527933008,0.0
scleranthus,small genus of Old World weedy prostrate annuals: knawel,8,-4.53331988253043,-3.836057114544208,0.125
saceur,commanding officer of ACE; NATO's senior military commander in Europe,8,-4.221391337735445,-3.9279418201424363,0.0
hominoid,a primate of the superfamily Hominoidea,3,-5.6147489408425315,-5.6147489408425315,0.33333333333333337
choler,an irritable petulant feeling,3,-5.589854122479667,-5.778330194954332,0.0
coccus,any spherical or nearly spherical bacteria,4,-5.056896759816047,-5.212642041107209,0.0
antitype,a person or thing represented or foreshadowed by a type or symbol; especially a figure in the Old Testament having a counterpart in the New Testament,13,-4.151606863542638,-3.9961481304742037,0.0
militarize,"lend a military character to (a country), as by building up a military force",7,-3.9775608063445156,-3.8470789937786685,0.0
untidiness,the condition of being untidy,2,-4.9859587601436415,-4.9859587601436415,0.0
disbursal,amounts paid for goods and services that may be currently tax deductible (as opposed to capital expenditures),10,-3.9170351450140872,-3.7520790038379537,0.0
carjacked,"take someone's car from him by force, usually with the intention of stealing it",7,-3.916935437455217,-3.79414138397733,0.0
repulsing,force or drive back,3,-3.47653614623445,-3.6383566414767783,0.0
parentally,in a parental manner,2,-4.6316396916151685,-4.6316396916151685,0.0
gammopathy,a disturbance in the synthesis of immunoglobulins; proteins having antibody activity increase greatly in the blood,9,-4.305587540459113,-4.341440692475593,0.11111111111111116
biophysicist,a physicist who applies the methods of physics to biology,5,-4.670582078256635,-4.476441487971671,0.19999999999999996
obfuscates,make obscure or unclear,3,-4.529487420963112,-5.2443706418878575,0.0
choosiest,difficult to please,2,-3.6656820850298715,-3.6656820850298715,0.0
pinioned,bind the arms of,2,-4.168116046429249,-4.168116046429249,0.0
skittered,to move about or proceed hurriedly,3,-4.950112323266646,-4.7158299954886775,0.0
hemic,relating to or containing or affecting blood,4,-4.340039835683312,-4.275972907334372,0.0
tarrying,be about,0,,,1.0
trueness,conformity to reality or actuality,3,-5.203882063187937,-5.33314072283402,0.0
eisenstaedt,United States photographer (born in Germany) whose unposed documentary photographs created photojournalism (born in 1898),11,-4.1206178454384,-4.039525753320429,0.09090909090909094
hatless,not wearing a hat,2,-4.239298492765554,-4.239298492765554,0.0
saintliness,the quality of resembling a saint,3,-4.378820280669547,-4.10828463793167,0.0
wangler,a deceiver who uses crafty misleading methods,5,-4.923021500561321,-5.754932052445931,0.0
homophonic,having the same sound,1,-3.6522041466320756,-3.6522041466320756,0.0
commelina,any plant of the genus Commelina,3,-5.49215680590106,-5.037768311841906,0.0
inefficacy,a lack of efficacy,2,-4.67649910148811,-4.67649910148811,0.0
sidalcea,genus of showy plants of western North America having palmate leaves and variously colored racemose flowers,12,-4.6425043725549235,-3.85857014546599,0.08333333333333337
caramelize,be converted into caramel,2,-5.037980593933197,-5.037980593933197,0.0
finnic,one of two branches of the Finno-Ugric languages; a family of languages including Finnish and Estonian (but not Hungarian),9,-4.226901411845144,-4.095117699118319,0.2222222222222222
epigrammatic,terse and witty and like a maxim,3,-5.663874356625729,-5.525467696183611,0.0
changeing,cause to change; make different; cause a transformation,6,-3.6815127648260244,-3.667251999311581,0.0
pachuco,a Mexican-American teenager who belongs to a neighborhood gang and who dresses in showy clothes,8,-4.781343469850897,-4.5056368253434025,0.125
snacked,eat a snack; eat lightly,4,-4.657689429909298,-4.575585646429642,0.0
zori,a sandal attached to the foot by a thong over the toes,5,-4.475980997433747,-4.495101639364174,0.0
jillion,a very large indefinite number (usually hyperbole),5,-4.467760232927777,-3.79414138397733,0.0
exaggeratedly,in an exaggerated manner,2,-4.989542971628787,-4.989542971628787,0.0
overstocking,stock excessively,2,-4.6351818056273615,-4.6351818056273615,0.0
boded,indicate by signs,2,-3.858245102618821,-3.858245102618821,0.0
fatest,having an (over)abundance of flesh,2,-4.992538074488559,-4.992538074488559,0.0
melanoplus,New World migratory locusts and common American grasshoppers,7,-4.0333421607921265,-3.5215267066026095,0.1428571428571429
plassey,the victory in 1757 by the British under Clive over Siraj-ud-daula that established British supremacy over Bengal,8,-4.713925490826122,-4.512446033774737,0.125
electroretinogram,a graphical recording of the electrical activity of the retina that results when light is flashed into the eye,9,-4.235778075400893,-3.766595034516212,0.0
dallied,behave carelessly or indifferently,3,-6.106824060213573,-6.215750562733863,0.0
digressive,of superficial relevance if any,2,-5.205764019129303,-5.205764019129303,0.0
mydriasis,reflex pupillary dilation as a muscle pulls the iris outward; occurs in response to a decrease in light or certain drugs,13,-4.749244974962905,-4.528717446887495,0.0
brager,exceptionally good,2,-4.211195313286723,-4.211195313286723,0.0
distributees,"administer or bestow, as in small portions",4,-4.74943293364227,-4.702112028172252,0.0
chocking,secure with chocks,2,-4.9864150983845725,-4.9864150983845725,0.0
dethroning,remove a monarch from the throne,3,-4.818010085444089,-5.1453099123733645,0.0
cyanophyta,prokaryotic organisms sometimes considered a class or phylum or subkingdom; coextensive with the Cyanophyceae: cyanobacteria (blue-green algae),12,-5.4599200181850875,-5.721825299081104,0.16666666666666663
lycopus,small genus of herbs of the mint family,5,-4.207739980461659,-4.617107487243583,0.0
cupper,a cup of tea,2,-4.16714120375352,-4.16714120375352,0.0
flounced,walk emphatically,2,-5.116389867053326,-5.116389867053326,0.0
cicatrice,a mark left (usually on the skin) by the healing of injured tissue,7,-4.185427101087703,-3.9759565372647176,0.0
granduncle,an uncle of your father or mother,3,-4.270411550927749,-4.033961113871932,0.0
mushed,drive (a team of dogs or a dogsled),4,-4.505669575069964,-3.6919329612298872,0.0
cleanthes,ancient Greek philosopher who succeeded Zeno of Citium as the leader of the Stoic school (300-232 BC),10,-4.713794647004185,-4.391278546558911,0.09999999999999998
overdoes,do something to an excessive degree,3,-4.123793616816603,-3.7911929909710396,0.0
indwells,"to exist as an inner activating spirit, force, or principle",6,-4.3123611402610065,-4.2370945542174026,0.0
sylvilagus,North American rabbits,3,-3.826275744480767,-3.4312996729884557,0.0
conventionalized,make conventional or adapt to conventions,4,-4.270402318545539,-4.45263830388347,0.0
soused,cover with liquid; pour liquid onto,4,-4.26308097234342,-4.397488588049558,0.0
energises,raise to a higher energy level,4,-3.6455361819893017,-3.513106255906173,0.0
unanalyzed,not analyzed or broken down for detailed examination,4,-4.3724667055507895,-4.3059897876955056,0.0
colza,Eurasian plant cultivated for its seed and as a forage crop,6,-4.981805571568363,-5.036122570969037,0.0
coition,the act of sexual procreation between a man and a woman; the man's penis is inserted into the woman's vagina and excited until orgasm and ejaculation occur,14,-4.344960283881707,-4.385494159328424,0.0
strigidae,a family of nocturnal birds of the order Strigiformes,5,-4.066553456182133,-3.684152155754509,0.19999999999999996
vespidae,an arthropod family of the order Hymenoptera including: yellow jackets; hornets; mason wasps,10,-4.615252206567742,-4.5515649954172765,0.0
vitalizer,someone who imparts energy and vitality and spirit to other people,6,-4.350645702480092,-3.9970946413685073,0.0
vassalage,the state of a serf,2,-3.7556063628324514,-3.7556063628324514,0.0
scrunching,make a noise typical of an engine lacking lubricants,6,-4.325434963092286,-4.397844054998103,0.0
overcall,(bridge) a bid that is higher than your opponent's bid (especially when your partner has not bid at all and your bid exceeds the value of your hand),12,-3.869368166426465,-3.772255231761669,0.0
mesmerizes,"attract strongly, as if with a magnet",3,-4.717016194399232,-4.709155030319271,0.0
pastern,the part between the fetlock and the hoof,3,-5.510567471419616,-5.799273683681345,0.0
citrullus,a dicot genus of the family Cucurbitaceae including watermelons,6,-5.253883322777103,-5.389796475440467,0.0
puddled,wade or dabble in a puddle,3,-5.81142497010969,-5.750163214303715,0.0
pulverization,a solid substance in the form of tiny loose particles; a solid that has been pulverized,8,-4.620341079627247,-4.396300724890178,0.0
cumulates,collect or gather,2,-4.6596214674132215,-4.6596214674132215,0.0
dematerialized,become immaterial; disappear,3,-5.005436257547547,-5.217080061821684,0.0
lumma,100 lumma equal 1 dram in Armenia,4,-5.5572291104497165,-5.217352627226529,0.0
macumba,(Brazil) followers of a religious cult of African origin,6,-4.486839283361017,-4.2567578686711585,0.0
snivel,whining in a tearful manner,3,-5.505351629138375,-5.7838610782093225,0.0
symbiotically,in a symbiotic manner,2,-5.240646800721054,-5.240646800721054,0.0
irritative,(used of physical stimuli) serving to stimulate or excite,6,-4.451672897246785,-4.681965454606427,0.0
pectic,of or relating to or derived from pectin,3,-5.465937625139027,-5.257165826993618,0.0
bunted,hit a ball in such a way so as to make it go a short distance,6,-3.4666125181278744,-3.4491844092599604,0.0
underclothing,undergarment worn next to the skin and under the outer garments,5,-4.590314150326317,-4.483126038395861,0.19999999999999996
designedly,with intention; in an intentional manner,3,-4.802704282787219,-4.696677562741105,0.0
visken,an oral beta blocker (trade name Visken) used in treating hypertension,8,-4.088266943131929,-4.215470695184293,0.0
geomorphologic,pertaining to geological structure,3,-4.850248432922562,-4.957266678164109,0.0
rotifera,a phylum including: rotifers,3,-5.469596632701649,-5.98986727957054,0.0
underpay,pay too little,2,-3.5621375088259213,-3.5621375088259213,0.0
radiolucent,almost complete transparent to X-rays or other forms of radiation,6,-4.070622106625846,-3.947333011461729,0.16666666666666663
catmint,hairy aromatic perennial herb having whorls of small white purple-spotted flowers in a terminal spike; used in the past as a domestic remedy; strongly attractive to cats,16,-4.327011724340877,-4.489332169657342,0.0625
fress,eat a lot and without restraint,3,-4.348766757878089,-4.303530424600741,0.0
toddled,walk unsteadily,2,-5.622720054131403,-5.622720054131403,0.0
engraft,cause to grow together parts from different plants,6,-3.7426996592544075,-3.8074956451052335,0.0
botaurus,bitterns,1,-6.539223404102611,-6.539223404102611,0.0
postganglionic,beyond or distal to a ganglion (referring especially to the unmyelinated fibers that originate from cells in autonomic ganglia),10,-5.278890638762726,-5.6613199384497115,0.0
conciliating,cause to be more favorably inclined; gain the good will of,5,-4.422741964090081,-4.145003869522176,0.0
cardium,type genus of the family Cardiidae: cockles,5,-4.4919957961642005,-4.163978990246242,0.19999999999999996
immolate,offer as a sacrifice by killing or by giving up to destruction,5,-4.140407548805344,-4.27343545617277,0.0
perirhinal,near the nose,1,-4.717065013278559,-4.717065013278559,0.0
attempter,one who tries,1,-3.6804736877912054,-3.6804736877912054,0.0
lazed,be idle; exist in a changeless situation,4,-5.133023383029809,-4.679426474639028,0.0
reconquer,conquer anew,2,-5.617169657022398,-5.617169657022398,0.0
oversteps,pass beyond (limits or boundaries),3,-4.202573773956272,-4.202573773956272,0.33333333333333337
supraorbital,located or occurring above the eye socket,4,-4.336390691726086,-4.471785776242158,0.0
yowl,a very loud utterance (like the sound of an animal),4,-4.46661294601997,-4.259933488297179,0.0
isoetes,type and genus of the Isoetaceae and sole extant genus of the order Isoetales,8,-4.507251654200971,-4.840037755586856,0.25
periphrastic,roundabout and unnecessarily wordy; ; -T.S.Eliot; (`ambagious' is archaic),5,-5.958317229224141,-5.836839225819158,0.19999999999999996
onanism,manual stimulation of the genital organs (of yourself or another) for sexual pleasure,6,-4.654180968600371,-4.482120058704164,0.16666666666666663
ugrian,one of the two branches of the Finno-Ugric family of languages; spoken in Hungary and northwestern Siberia,8,-4.520449137137323,-4.446701139600572,0.25
siring,make children,2,-3.165202519091064,-3.165202519091064,0.0
cortaderia,tall ornamental grasses of South America and New Zealand and New Guinea: pampas grass,10,-4.258770909110089,-4.529721533322073,0.0
countermanded,cancel officially,2,-4.650730023131947,-4.650730023131947,0.0
unknowledgeable,unaware because of a lack of relevant information or knowledge,5,-4.074805271149778,-4.113926238909316,0.0
reassigns,transfer somebody to a different position or location of work,6,-3.7084345716170137,-3.612751838411927,0.0
penurious,not having enough money to pay for necessities,4,-3.969032866514224,-3.737340502852197,0.0
caesura,a pause or interruption (as in a conversation),3,-4.942656800071148,-5.048092789282177,0.0
cadent,marked by a rhythmical cadence,3,-5.61684073260169,-5.6748487133202525,0.0
shipload,the amount of cargo that can be held by a boat or ship or a freight car,7,-4.016215198566829,-3.8517477782725296,0.0
befuddlement,confusion resulting from failure to understand,4,-4.04268380556063,-4.063608697411916,0.0
scandalised,strike with disgust or revulsion,3,-5.551166609851147,-5.807858036133296,0.0
photoflash,a lamp for providing momentary light to take a photograph,6,-4.158101240542526,-3.9342638321911036,0.0
obbligato,a persistent but subordinate motif,3,-5.136503895788548,-5.042537136397697,0.0
catheterized,insert a catheter into (a body part),4,-4.157523211344306,-3.984469262990002,0.0
aeonium,a genus of plants of the family Crassulaceae,4,-4.882563770828468,-4.428471785268728,0.0
anglicised,make English in appearance,3,-3.6858161769645825,-3.5328809475021314,0.0
mimosaceae,family of spiny woody plants (usually shrubs or small trees) whose leaves mimic animals in sensitivity to touch; commonly included in the family Leguminosae,17,-4.399720073483591,-3.999969831458413,0.05882352941176472
shaddock,southeastern Asian tree producing large fruits resembling grapefruits,8,-4.5107049744956615,-4.197631855644495,0.0
randomizes,arrange in random order,3,-4.052044503982541,-4.125636766986649,0.0
picidae,woodpeckers,1,-5.7246913690657735,-5.7246913690657735,0.0
militated,have force or influence; bring about an effect or change,5,-3.7582226523389637,-3.7144721012097506,0.0
ceratitis,Mediterranean fruit flies,3,-4.4858762349142,-4.281982654105426,0.0
tiliaceae,"chiefly trees and shrubs of tropical and temperate regions of especially southeastern Asia and Brazil; genera Tilia, Corchorus, Entelea, Grewia, Sparmannia",16,-4.7736633342226655,-4.566853006091894,0.3125
desensitisation,the process of reducing sensitivity,3,-4.124365360482596,-4.169250713686023,0.0
syllabification,forming or dividing words into syllables,4,-4.311060339500026,-4.18399068562379,0.0
degrease,remove grease or oil from (a pan),4,-4.3670325993680565,-4.20659740952561,0.0
ripest,fully developed or matured and ready to be eaten or used,6,-4.021099254702376,-3.997225503731958,0.0
gaboriau,French writer considered by some to be a founder of the detective novel (1832-1873),6,-4.305922842461832,-4.190272739765257,0.0
reseating,provide with a new seat,3,-3.398631865777722,-3.5116922548070715,0.0
ortolan,brownish Old World bunting often eaten as a delicacy,7,-4.656568361146744,-4.303530424600741,0.0
ebullience,overflowing with eager enjoyment or approval,4,-4.915377270812399,-5.144159156688733,0.0
comported,behave well or properly,3,-4.301219486722496,-4.4444140506941805,0.0
larded,prepare or cook with lard,3,-4.975852509348666,-4.445425087483961,0.0
helianthemum,any plant of the genus Helianthemum; vigorous plants of stony alpine meadows and dry scrub regions,11,-4.927632866614728,-4.915525577466792,0.0
janissary,a loyal supporter,2,-4.926142472379592,-4.926142472379592,0.0
mostest,(superlative of `many' used with count nouns and often preceded by `the') quantifier meaning the greatest in number,11,-4.197600177298555,-3.6512191026642613,0.09090909090909094
eptesicus,a genus of Vespertilionidae,2,-5.037768311841906,-5.037768311841906,0.5
undershot,fall short of (the runway) in a landing,4,-4.100098956555837,-3.7381407566342175,0.0
bonzer,remarkable or wonderful,2,-4.615949197062738,-4.615949197062738,0.0
alienage,the quality of being alien,2,-4.034270553707858,-4.034270553707858,0.0
rendezvoused,meet at a rendezvous,2,-4.671193695232192,-4.671193695232192,0.0
flagellated,whip,1,-5.135098583476142,-5.135098583476142,0.0
propitiated,make peace with,2,-3.5830415176409174,-3.5830415176409174,0.0
fizzling,end weakly,2,-4.496968127323758,-4.496968127323758,0.0
consecrates,appoint to a clerical posts,3,-4.466915672024364,-5.20166490125185,0.0
outlandishly,in an outlandish manner,2,-5.233899819625394,-5.233899819625394,0.0
protraction,the consequence of being lengthened in duration,3,-5.083024471433861,-4.499898463554725,0.0
astrantia,any plant of the genus Astrantia,3,-5.494231841805287,-5.037768311841906,0.0
contumely,a rude expression intended to offend or hurt,5,-4.920373461843093,-4.986316444567706,0.0
angraecum,genus of tropical Old World epiphytic orchids with showy flowers sometimes grotesque,10,-4.846259540500984,-4.8023106589669,0.0
capriole,(dressage) a vertical jump of a trained horse with a kick of the hind legs at the top of the jump,10,-4.421353557539363,-4.165631417464912,0.09999999999999998
intubate,introduce a cannula or tube into,3,-5.16629484157338,-4.652044401413085,0.0
callitriche,water starworts,2,-5.412348156899551,-5.412348156899551,0.0
liquefying,become liquid,2,-4.042994305957726,-4.042994305957726,0.0
shiah,one of the two main branches of orthodox Islam; mainly in Iran,6,-4.395363395755422,-4.475642709895796,0.0
asphalted,cover with tar or asphalt,3,-4.621303716466286,-4.928223650008664,0.0
overfly,fly over,1,-4.245553873214239,-4.245553873214239,0.0
achene,small dry indehiscent fruit with the seed distinct from the fruit wall,8,-4.175834891686887,-4.281982654105426,0.125
sliming,cover or stain with slime,3,-4.837730771852965,-5.040163309471405,0.0
gesneriaceae,large family of tropical herbs or shrubs or lianas; in some classification systems placed in the order Scrophulariales,11,-3.903002672462746,-3.5496338597257213,0.18181818181818177
transistorized,equip (an electronic circuit or device) with transistors,5,-4.473720156580056,-4.244798034839615,0.0
emarginate,having a notched tip,2,-4.444375618227015,-4.444375618227015,0.0
racecard,a program for a race meeting; lists the races and the names of the horses,7,-3.51677961960718,-3.565018312398224,0.0
cogwheel,a toothed wheel that engages another toothed mechanism in order to change the speed or direction of transmitted motion,11,-4.442893543553785,-4.122576404318888,0.0
horridly,in a hideous manner,2,-5.0884345011917995,-5.0884345011917995,0.0
eretmochelys,hawksbills,1,-6.866506787193417,-6.866506787193417,0.0
pasiphae,(Greek mythology) daughter of Helios and mother of Ariadne,6,-4.981679948172675,-4.752854833231056,0.0
debarking,go ashore,2,-4.462570742967132,-4.462570742967132,0.0
bottlenecked,slow down or impede by creating an obstruction,4,-4.804873044816474,-4.867155117885893,0.0
absconder,a fugitive who runs away and hides to avoid arrest or prosecution,7,-4.475578923104223,-4.490699068196335,0.1428571428571429
protuberant,curving outward,2,-4.99086921760538,-4.99086921760538,0.0
clamoured,utter or proclaim insistently and noisily,4,-6.157283923851979,-6.133365211769098,0.0
latinate,derived from or imitative of Latin,3,-5.409493028959979,-5.257165826993618,0.0
perfunctorily,in a set manner without serious attention,4,-3.948842801904463,-4.15108502314714,0.0
hesperis,biennial or perennial erect herbs having nocturnally fragrant flowers,7,-5.0851167068735,-5.374439383817471,0.1428571428571429
seemes,give a certain impression or have a certain outward aspect,5,-4.021116140826307,-3.9055030099906283,0.0
solenostemon,genus of shrubby often succulent herbs of tropical Africa and Asia; includes some plants often placed in genus Coleus,14,-4.639668992975492,-4.294097632314605,0.0
errorless,free from error,2,-3.213244037891697,-3.213244037891697,0.0
sabaoth,(plural) hosts or armies; used in the book of Romans in the New Testament,8,-3.839606656752448,-3.9760468706272336,0.125
outruns,run faster than,2,-3.94221747693122,-3.94221747693122,0.0
metabolise,produce by metabolism,2,-4.3619647153881465,-4.3619647153881465,0.0
piercingly,extremely and sharply,2,-4.8820621992715205,-4.8820621992715205,0.0
kibitz,make unwanted and intrusive comments,4,-4.269059918725468,-4.116804839075849,0.0
jejune,lacking in nutritive value,3,-4.6721930200857,-4.2231919320019005,0.0
warmness,a positive feeling of liking,3,-4.570993825328178,-4.191451416885636,0.0
carbocyclic,having or relating to or characterized by a ring composed of carbon atoms,6,-4.700395005656086,-4.651106739612278,0.0
sightly,very pleasing to the eye,2,-3.4781138258930424,-3.4781138258930424,0.0
preened,clean with one's bill,2,-3.9018642127968777,-3.9018642127968777,0.0
ecchymosis,the purple or black-and-blue area resulting from a bruise,5,-4.172925881339968,-3.8755101119617956,0.19999999999999996
ichneumonidae,ichneumon flies,2,-5.8597004920929905,-5.8597004920929905,0.0
kempt,(of hair) neat and tidy,3,-4.866257276496214,-5.102587678239987,0.0
occidentalism,the scholarly knowledge of western cultures and languages and people,6,-3.9703978100357227,-3.85857014546599,0.16666666666666663
sickbed,the bed on which a sick person lies,4,-4.052015127517077,-4.074593846458642,0.0
spadix,the fleshy axis of a spike often surrounded by a spathe,6,-5.318320860662836,-4.8974348762620945,0.0
shrillness,the quality of being sharp or harsh to the senses,4,-4.534247713611084,-4.750138812179101,0.0
ligularia,genus of Old World herbs resembling groundsel: leopard plants,8,-4.777071419819446,-4.827437899542744,0.0
dedifferentiation,the loss of specialization in form or function,4,-4.014914949672833,-3.6921577721528474,0.0
homograft,tissue or organ transplanted from a donor of the same species but different genetic makeup; recipient's immune system must be suppressed to prevent rejection of the graft,15,-4.565012511766403,-4.627566363277409,0.0
scenically,with respect to stage scenery,3,-4.395022038931381,-4.051961640157604,0.0
carboxylates,treat (a chemical compound) with carboxyl or carboxylic acid,6,-4.947409721933795,-4.448096252262122,0.0
mishandle,"make a mess of, destroy or ruin",4,-4.4367358662079,-4.840874721688527,0.0
surd,a consonant produced without sound from the vocal cords,5,-4.548157791024136,-4.564864837058483,0.0
impregnates,"fill, as with a certain quality",3,-3.8588177286889818,-3.9055030099906283,0.0
piquancy,a tart spicy quality,3,-4.733619624185372,-5.268297935005611,0.0
eated,take in solid food,3,-3.62961316935363,-3.4656368012678733,0.0
bashfully,in a shy or timid or bashful manner,4,-5.480613617246727,-5.544327236700221,0.0
inflexibly,in an inflexible manner,2,-5.201988301968353,-5.201988301968353,0.0
chuff,blow hard and loudly,3,-4.497205993136359,-4.23925464189315,0.0
hedysarum,genus of herbs of north temperate regions,5,-4.4866727567937055,-4.617107487243583,0.0
aptenodytes,large penguins,2,-4.19779347408721,-4.19779347408721,0.0
unpremeditated,not prepared or planned in advance,3,-3.896334745612039,-4.038632949247197,0.0
benzofuran,a colorless oily compound extracted from coal tar and used in manufacturing synthetic resins,10,-4.737540455509743,-4.7909424999752375,0.0
godlessness,the doctrine or belief that there is no God,3,-4.272515727005511,-4.244166629065827,0.0
paradisiacal,relating to or befitting Paradise,3,-5.584598097661297,-4.8279362582204275,0.0
blubbered,cry or whine with snuffling,3,-5.87386209078704,-5.7838610782093225,0.0
cognize,be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about,9,-4.0172395213849486,-3.8158081881829737,0.0
portioning,give out,1,-3.499168337791491,-3.499168337791491,0.0
cyclothymic,of or relating to or exhibiting cyclothymia,3,-4.615113961779235,-4.615113961779235,0.33333333333333337
discalced,(used of certain religious orders) barefoot or wearing only sandals,7,-4.109112068048573,-4.212609687387431,0.0
conge,(architecture) a concave molding,3,-5.123401174510491,-5.3683197250962555,0.0
habiting,put a habit on,2,-4.200035134359717,-4.200035134359717,0.0
declaiming,recite in elocution,2,-6.4517919534822,-6.4517919534822,0.0
sermonizing,speak as if delivering a sermon; express moral judgements,6,-4.5712870698471795,-4.501708922057274,0.0
cicuta,small genus of perennial herbs having deadly poisonous tuberous roots: water hemlock,10,-4.909975799588852,-5.024151470493979,0.0
pulseless,appearing dead; not breathing or having no perceptible pulse,5,-4.841707002629434,-4.454412917148266,0.0
appertains,be a part or attribute of,2,-3.7270537569038673,-3.7270537569038673,0.0
congregates,"come together, usually for a purpose",4,-3.681638448269094,-3.7504424041974525,0.0
forepaw,front paw; analogous to the human hand,5,-4.312603915842071,-3.757173173872581,0.0
brockhouse,Canadian physicist who bounced neutron beams off of atomic nuclei to study the structure of matter (1918-2003),10,-4.4464859419411304,-4.5974332606825445,0.09999999999999998
ammoniac,the aromatic gum of the ammoniac plant,4,-5.497985692700455,-5.271596576044784,0.0
exchangeability,the quality of being capable of exchange or interchange,4,-4.268463708296727,-4.194293558118885,0.0
bigamous,of illegal marriage to a second person while legally married to a first,7,-4.102328060241324,-4.234059343033771,0.0
thessalia,a fertile plain on the Aegean Sea in east central Greece; Thessaly was a former region of ancient Greece,12,-4.558759132804208,-4.332380716430354,0.0
pummelling,"strike, usually with the fist",3,-4.339822432940753,-4.374880535577357,0.0
remolded,cast again,1,-4.224896228343595,-4.224896228343595,0.0
bumed,ask for and get free; be a parasite,4,-3.6865579071336585,-3.3479462498718515,0.0
dizzily,in a giddy light-headed manner,3,-5.185355914014542,-5.185355914014542,0.33333333333333337
americanisation,assimilation into American culture,3,-4.314951221154672,-3.870212552942255,0.0
copout,a failure to face some difficulty squarely,4,-4.581582912704894,-4.280440523421633,0.0
philistia,an ancient region on the coast of southwestern Palestine that was strategically located on a trade route between Syria and Egypt; important in biblical times,14,-4.35868149139059,-4.430656319877706,0.0
mukalla,a port in southern Yemen on the Gulf of Aden to the east of Aden,7,-4.768888493217209,-4.626979272871427,0.0
resubmits,submit (information) again to a program or automatic system,5,-3.4015124041157554,-3.117043728001345,0.0
cascabel,"a bell attached to a sleigh, or to the harness of a horse that is pulling a sleigh",7,-4.837709204277814,-4.794372230442365,0.0
pauperism,a state of extreme poverty or destitution,4,-4.600662293989557,-4.375443983358121,0.0
arised,come into existence; take on form or shape,5,-3.771545344993168,-3.429852953166555,0.0
conformes,"be similar, be in line with",2,-3.4551985454841123,-3.4551985454841123,0.0
coracias,type genus of the Coraciidae,3,-4.1319525733853935,-4.1319525733853935,0.33333333333333337
eschar,a dry scab formed on the skin following a burn or cauterization of the skin,8,-4.286567003876778,-3.9759565372647176,0.125
gopherus,gopher tortoises,2,-5.584062621580502,-5.584062621580502,0.0
waggled,move from side to side,3,-3.658252836566778,-3.5696466594917897,0.0
schottische,music performed for dancing the schottische,4,-4.775865068054879,-4.160183462476475,0.0
endlessness,the property of being (or seeming to be) without end,3,-3.6445711194154753,-3.3671232384728693,0.0
erysiphe,genus of powdery mildews,3,-5.733961312602093,-5.891340209412593,0.0
lavishness,the quality possessed by something that is excessively expensive,5,-4.495559748771507,-4.518073759319736,0.0
unweaving,undo strands that have been woven together,4,-4.750694817179535,-4.917686325426638,0.0
unsaleable,impossible to sell,2,-4.090443521501934,-4.090443521501934,0.0
singler,being or characteristic of a single thing or person,4,-3.6757820582168135,-3.523141226883749,0.0
acquisitiveness,strong desire to acquire and possess,4,-4.567006132880392,-4.624552114327157,0.0
nettled,sting with or as with nettles and cause a stinging pain or sensation,6,-4.911516228541605,-5.169214725550313,0.0
maltreat,treat badly,2,-4.7136173949857465,-4.7136173949857465,0.0
oviparous,egg-laying,1,,,1.0
olein,a naturally occurring glyceride of oleic acid that is found in fats and oils,8,-4.727322104246867,-4.274117172027829,0.0
schmeer,(Yiddish) a batch of things that go together,5,-4.148944068256069,-3.7958160315149163,0.0
kummel,liqueur flavored with caraway seed or cumin,5,-5.4656102068774555,-5.805649963291041,0.0
harmonises,go together,2,-3.447183169806583,-3.447183169806583,0.0
colaptes,a genus of Picidae,2,-6.331214928379819,-6.331214928379819,0.0
depletable,capable of being depleted,2,-5.475025569148459,-5.475025569148459,0.0
echography,using the reflections of high-frequency sound waves to construct an image of a body organ (a sonogram); commonly used to observe fetal growth or study bodily organs,18,-4.3127521300582154,-4.627566363277409,0.05555555555555558
tetrafluoroethylene,a flammable gaseous fluorocarbon used in making plastics (polytetrafluoroethylene resins),8,-5.01488747273595,-5.3155055117764185,0.0
peroration,a flowery and highly rhetorical oration,4,-5.585303483859103,-5.918985223846729,0.0
bardes,put a caparison on,2,-3.6694080589815634,-3.6694080589815634,0.5
congealing,become gelatinous,2,-5.246907843035837,-5.246907843035837,0.0
anisette,liquorice-flavored usually colorless sweet liqueur made from aniseed,7,-4.980013756583177,-5.013816110465754,0.1428571428571429
polysemantic,of words; having many meanings,3,-3.671726099685234,-3.491673261793312,0.0
thudded,make a dull sound,3,-3.9972217713206875,-3.6522041466320756,0.0
mayapple,North American herb with poisonous root stock and edible though insipid fruit,9,-4.539960373979027,-4.281982654105426,0.0
disfranchisement,the discontinuation of a franchise; especially the discontinuation of the right to vote,6,-4.578121114351177,-4.2769639765647485,0.0
arctiidae,tiger moths,2,-4.922483915081903,-4.922483915081903,0.0
patienter,enduring trying circumstances with even temper or characterized by such endurance,7,-4.737159147600301,-5.334785412127043,0.0
bunged,"give a tip or gratuity to in return for a service, beyond the compensation agreed on",7,-3.9502395318113104,-3.677411680400416,0.0
suspiciousness,being of a suspicious nature,2,-4.575748357017349,-4.575748357017349,0.0
naughtier,suggestive of sexual impropriety,3,-5.4698444973569,-5.82989327455878,0.0
ascribable,capable of being assigned or credited to,3,-4.3099663266274755,-4.5551442677112455,0.0
unmusical,lacking interest in or talent for music,4,-3.872680765416056,-3.8949347593617816,0.0
