lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
mountain,a land mass that projects well above its surroundings; higher than a hill,7,-3.880068734988986,-3.8162962728566914,0.0
firm,the members of a business organization that owns or operates one or more establishments,6,-3.6741257791033255,-3.530158748188549,0.0
appropriate,suitable for a particular person or place or condition etc,6,-3.7693773272291247,-3.696820122161954,0.0
protein,any of a large group of nitrogenous organic compounds that are essential constituents of living cells; consist of polymers of amino acids; essential in the diet of animals for growth and for repair of tissues; can be obtained from meat and eggs and milk and legumes,24,-4.381804200259128,-4.323005102446364,0.0
certificate,a document attesting to the truth of certain stated facts,6,-3.99934407640047,-3.780765843672962,0.0
block,a solid piece of something (usually having flat rectangular sides),7,-4.052940880363654,-3.9225178565195518,0.0
difference,the quality of being unlike or dissimilar,2,-4.76990668174038,-4.76990668174038,0.0
thursday,the fifth day of the week; the fourth working day,6,-3.611929587766905,-3.4921201568498126,0.0
ok,an expression of agreement normally occurring at the beginning of a sentence,6,-4.1801715626078595,-4.27452395969625,0.0
expert,a person with special knowledge or ability who performs skillfully,6,-4.291940292418883,-3.905077667570517,0.0
ip,"the sciences concerned with gathering, manipulating, storing, retrieving, and classifying recorded information",9,-4.170913270148517,-4.039677001969701,0.0
actually,in actual fact,2,-3.898284156635078,-3.898284156635078,0.0
nice,pleasant or pleasing or agreeable in nature or appearance; - George Meredith,7,-4.482661491552474,-4.447869767237873,0.0
apartment,a suite of rooms usually on one floor of an apartment house,6,-3.7261295310203226,-3.8549920683863905,0.0
grade,a body of students who are taught together,4,-3.743861179453729,-3.6854520613961577,0.0
sent,100 senti equal 1 kroon in Estonia,4,-4.964824550056998,-4.820730934542064,0.25
follow,"to travel behind, go after, come after",3,-3.2768313951952286,-3.302090924320882,0.0
assessment,the classification of someone or something with respect to its worth,5,-4.018698491735261,-4.051961640157604,0.0
wednesday,the fourth day of the week; the third working day,6,-3.482773603213681,-3.4921201568498126,0.0
module,one of the inherent cognitive or perceptual powers of the mind,5,-4.582193873746321,-4.855023175888406,0.0
asian,a native or inhabitant of Asia,3,-4.458999078891387,-4.200085573470417,0.0
christmas,period extending from Dec. 24 to Jan. 6,2,-4.132979669797935,-4.132979669797935,0.0
shown,give an exhibition of to an interested audience,4,-4.064531685446933,-4.180699054120481,0.0
england,a division of the United Kingdom,3,-4.343930567234648,-3.87370628137601,0.0
instrument,a device that requires skill for proper use,5,-3.7758515995111503,-3.8288596992141195,0.0
pa,an informal term for a father; probably derived from baby talk,7,-4.0957337490856265,-3.9797002934478596,0.0
begin,take the first step or steps in carrying out an action,6,-3.540414233934598,-3.565880935506339,0.0
went,"change location; move, travel, or proceed, also metaphorically",7,-3.977695318732184,-3.338565175480383,0.0
starting,a turn to be a starter (in a game at the beginning),4,-3.855994876542781,-3.8578912544824484,0.0
alternative,one of a number of things from which only one can be chosen,3,-3.645689892565725,-3.3795564806080156,0.0
fri,the sixth day of the week; the fifth working day,6,-3.6818829832767626,-3.4921201568498126,0.0
mr,a form of address for a man,3,-3.3859389599464134,-3.3462941172064258,0.0
potential,the inherent capacity for coming into being,3,-4.19833513351372,-4.055114676836927,0.0
cancer,any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream,15,-4.27713689682653,-3.980277269844074,0.0
furniture,furnishings that make a room or other area ready for occupancy,6,-3.9097014362678935,-3.678119785429328,0.0
hi,an expression of greeting,2,-4.844965467675121,-4.844965467675121,0.0
round,having a circular shape,2,-4.541438555172006,-4.541438555172006,0.0
senior,an undergraduate student during the year preceding graduation,5,-4.274057954753904,-4.546531575480367,0.0
outside,outside a building,1,-3.5766942710331686,-3.5766942710331686,0.0
telephone,electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds,13,-4.004941894687365,-3.9569055024359034,0.0
multiple,having or involving or consisting of more than one part or entity or individual,5,-4.143845916532468,-4.308701233195571,0.0
foreign,of concern to or concerning the affairs of other nations (other than your own),4,-4.027757810594896,-4.039677001969701,0.0
wine,fermented juice (of grapes especially),4,-4.992043643649925,-4.818811622561807,0.0
break,terminate,1,-5.100937017877119,-5.100937017877119,0.0
wed,take in marriage,2,-3.7477459563085325,-3.7477459563085325,0.0
allow,make it possible through a specific action or lack of action for something to happen,8,-3.6981522793728807,-3.663821335669785,0.0
warning,a message informing of danger,3,-4.352362278386308,-4.525936728046371,0.0
target,a reference point to shoot at,3,-3.8283428279248297,-3.552311695348371,0.0
super,of the highest quality,2,-3.3502824688401374,-3.3502824688401374,0.0
sea,a division of an ocean or a large body of salt water partially enclosed by land,8,-4.12913158751129,-3.7874500533266273,0.0
mother,a woman who has given birth to a child (also used as a term of address to your mother),9,-3.4154772090174164,-3.2726522079816402,0.0
pass,go across or through,1,-3.09855030809825,-3.09855030809825,0.0
virginia,a state in the eastern United States; one of the original 13 colonies; one of the Confederate States in the American Civil War,11,-3.7484629771887765,-3.580778065819092,0.0
brown,of a color similar to that of wood or earth,4,-3.8117419974138462,-3.8223793769886654,0.0
almost,(of actions or states) slightly short of or not quite accomplished; all but,6,-3.8708954590863676,-3.8449078934075214,0.0
took,carry out,1,-4.167647362787163,-4.167647362787163,0.0
located,situated in a particular spot or position,4,-4.563353310713997,-4.051983237173529,0.0
hp,a unit of power equal to 746 watts,4,-3.9303245968469187,-3.8823460183809715,0.0
studio,workplace for the teaching or practice of an art,4,-3.9686853424399686,-4.030037691508542,0.0
industrial,of or relating to or resulting from industry,3,-3.8286444882215154,-3.4857907723477255,0.0
hall,an interior passage or corridor onto which rooms open,5,-4.128147693168031,-4.294454586157558,0.0
wood,the hard fibrous lignified substance under the bark of trees,6,-4.582878439215058,-4.261141756139243,0.16666666666666663
primary,of first rank or importance or value; direct and immediate rather than secondary,8,-3.9002072010226327,-4.015942715839934,0.0
desktop,the top of a desk,2,-3.6458473300195466,-3.6458473300195466,0.0
late,being or occurring at an advanced period of time or after a usual or expected time,7,-3.685309887827632,-3.675352692611073,0.0
featured,made a feature or highlight; given prominence,5,-4.011035593975135,-3.499168337791491,0.0
trip,a journey for some purpose (usually including the return),5,-3.753364769589112,-3.7067434244175748,0.0
stand,be standing; be upright,2,-4.552063762660194,-4.552063762660194,0.0
inc,a heterogeneous collection of groups united in their opposition to Saddam Hussein's government of Iraq; formed in 1992 it is comprised of Sunni and Shiite Arabs and Kurds who hope to build a new government,19,-4.265439368081572,-4.041031556207092,0.0
responsible,worthy of or requiring responsibility or trust; or held accountable,6,-4.322864871328199,-4.011113207961676,0.0
thomas,United States clockmaker who introduced mass production (1785-1859),6,-4.273117079983176,-3.9252072007600685,0.0
associated,make a logical or causal connection,4,-4.279223759597047,-4.287530263210466,0.0
stage,any distinct time period in a sequence of events,5,-3.702471229937178,-3.675352692611073,0.0
independent,free from external control and constraint,4,-3.695617210798399,-3.7216963313185563,0.0
distance,the property created by the space between two objects or points,5,-3.5462858708971083,-3.632224789183036,0.0
input,signal going into an electronic system,4,-3.5156896914900457,-3.49159082332274,0.0
string,a lightweight cord,2,-4.768622052060538,-4.768622052060538,0.0
smith,Rhodesian statesman who declared independence of Zimbabwe from Great Britain (born in 1919),8,-4.736882349398223,-4.680353733246397,0.0
friendly,characteristic of or befitting a friend,3,-4.698688398140459,-4.27728929849174,0.0
police,the force of policemen and officers,3,-4.336807871946874,-3.880513418755403,0.0
metal,any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc.,12,-4.101782699992911,-4.0448577166722215,0.0
peter,disciple of Jesus and leader of the Apostles; regarded by Catholics as the vicar of Christ on earth and first Pope,11,-4.46578811516287,-4.314828190532565,0.0
budget,a sum of money allocated for a particular purpose,5,-4.155955934169827,-3.9010595929468557,0.0
resort,have recourse to,1,-5.648313126620408,-5.648313126620408,0.0
introduction,the act of beginning something new,4,-3.4291361988181386,-3.6010208594628046,0.0
safe,free from danger or the risk of harm,4,-3.9357809023262846,-4.12564502487999,0.0
pack,arrange in a container,2,-4.677813700719261,-4.677813700719261,0.0
definition,a concise explanation of the meaning of a word or phrase or symbol,6,-4.3565509592164675,-4.364803134778001,0.0
catalog,a book or pamphlet containing an enumeration of things,5,-4.288777489473027,-4.298874815826062,0.0
clip,a metal frame or container holding cartridges; can be inserted into an automatic gun,8,-4.180209687135575,-4.267255278304873,0.0
physical,involving the body as distinguished from the mind or spirit,5,-4.25988261829463,-4.108682959928375,0.0
operating,involved in a kind of operation,3,-4.042172336239585,-3.748683531537062,0.0
visitor,someone who visits,2,-3.6715574729548033,-3.6715574729548033,0.0
worker,a person who works at a specific occupation,4,-3.676226111272273,-3.6006275051146437,0.0
indian,a member of the race of people living in America when Europeans arrived,7,-3.6897935337895347,-3.60928794543756,0.0
kitchen,a room equipped for preparing meals,4,-4.34381792905363,-4.413279484305796,0.0
panel,sheet that forms a distinct (usually flat and rectangular) section or component of something,9,-3.9900386732582636,-3.79414138397733,0.0
chicago,largest city in Illinois; a bustling Great Lakes port that extends 26 miles along the southwestern shoreline of Lake Michigan,13,-4.168023192351966,-3.78169758383433,0.0
valley,a long depression in the surface of the land that usually contains a river,7,-3.935239770876233,-3.814826072979505,0.0
inch,a unit of length equal to one twelfth of a foot,5,-4.211591226953657,-3.902238029983346,0.0
sheet,any broad thin expanse or surface,4,-4.739423140317822,-4.499774061312971,0.0
buyer,a person who buys,2,-3.321056397700861,-3.321056397700861,0.0
happy,enjoying or showing or marked by joy or pleasure,5,-4.168661188135441,-4.482120058704164,0.0
regular,in accordance with fixed order or procedure or principle,5,-3.924321086596651,-4.091097690699834,0.0
wanted,feel or have a desire for; want strongly,4,-4.008787884646303,-4.088082624182449,0.0
developed,being changed over time so as to be e.g. stronger or more complete or more useful,5,-3.5089374701436746,-3.595373777861704,0.0
thank,express gratitude or show appreciation to,4,-4.3855069355112315,-4.4407444841084125,0.0
prior,earlier in time,2,-3.246455235653631,-3.246455235653631,0.0
unique,radically distinctive and without equal,3,-4.948964714575667,-5.072880371918351,0.0
abstract,consider a concept without thinking of a specific example; consider abstractly or theoretically,8,-4.393479835137836,-4.034737866658227,0.0
ready,completely prepared or in condition for immediate action or use or progress,7,-3.8143119469650775,-4.080052752281638,0.0
pussy,obscene terms for female genitals,4,-4.617302020431126,-4.721357715194833,0.0
resolution,a formal expression by a meeting; agreed to by a vote,5,-4.012382319941048,-4.092767238012762,0.0
evidence,your basis for belief or disbelief; knowledge on which to base belief,6,-4.324261458000176,-4.1180993264505314,0.0
success,an event that accomplishes its intended purpose,4,-4.525713607184633,-4.34652993449264,0.0
cat,feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats,11,-4.646078645659469,-4.622394284461299,0.0
mexico,a republic in southern North America; became independent from Spain in 1810,7,-3.8316880800198234,-3.9560463388770053,0.0
navigation,the guidance of ships or airplanes from place to place,5,-3.9306454397698616,-3.7012280100604262,0.0
secure,get by special effort,3,-3.386829127312127,-3.3350082824687597,0.0
skin,a natural protective body covering and site of the sense of touch,7,-3.808437075764781,-3.718623666984754,0.0
host,a person who invites guests to a social event (such as a party in his or her own home) and who is responsible for them while they are there,8,-3.6110440390958796,-3.5582227071263044,0.0
therefore,(used to introduce a logical conclusion) from that fact or reason or as a result,7,-3.8840486882093104,-3.7619239287243644,0.0
simply,and nothing more,1,-3.90398866849507,-3.90398866849507,0.0
race,move fast,2,-3.815705192384936,-3.815705192384936,0.0
monitor,keep tabs on; keep an eye on; keep under surveillance,6,-3.9512721377800637,-3.705736012212276,0.0
output,final product; the things produced,4,-3.5261916900062773,-3.5661854344168757,0.0
recipe,directions for making something,3,-3.534979928048268,-3.6494344702682255,0.0
express,give expression to,2,-3.835539186614875,-3.835539186614875,0.0
academic,associated with academia or an academy,3,-4.520394164775822,-4.2748797242660626,0.0
understand,know and comprehend the nature or meaning of,4,-4.242853550801924,-4.0566950051727195,0.0
classified,arranged into classes,2,-4.1353873045936655,-4.1353873045936655,0.0
sector,a plane figure bounded by two radii and the included arc of a circle,7,-4.354609354514158,-4.384828749241935,0.0
recently,in the recent past,2,-3.6814031278660257,-3.6814031278660257,0.0
probably,with considerable certainty; without much doubt,4,-4.462093565232692,-4.575214303423504,0.0
floor,"the inside lower horizontal surface (as of a room, hallway, tent, or other structure)",7,-4.231822114603816,-4.00133029886096,0.0
blood,"the fluid (red in vertebrates) that is pumped through the body by the heart and contains plasma, blood cells, and platelets",11,-4.289194460666473,-4.298874815826062,0.0
built,(used of soaps or cleaning agents) having a substance (an abrasive or filler) added to increase effectiveness,10,-4.186077593369669,-4.181315892289571,0.0
overview,a general summary of a subject,3,-3.4641170096105025,-3.2840432857284836,0.0
century,a period of 100 years,2,-3.27389063017713,-3.27389063017713,0.0
trust,have confidence or faith in,2,-4.306933988382721,-4.306933988382721,0.0
earth,the 3rd planet from the sun; the planet we live on,4,-3.933018915196492,-3.9656925688731257,0.0
carolina,the area of the states of North Carolina and South Carolina,6,-3.4816159767890125,-3.4115083506691546,0.0
worldwide,spanning or extending throughout the entire world,4,-4.1180125142760335,-4.304679466784693,0.0
hair,a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss,13,-3.871602483803571,-3.7782919511131325,0.0
improve,to make better,2,-3.043105001696321,-3.043105001696321,0.0
anti,not in favor of (an action or proposal etc.),4,-4.028377822238083,-4.074296279155641,0.0
larger,large or big relative to something else,5,-3.7330087227612347,-3.6494344702682255,0.0
shot,the act of firing a projectile,3,-4.396072111816093,-3.8140094186100404,0.0
min,a unit of time equal to 60 seconds or 1/60th of an hour,5,-3.4595333601812444,-3.4713846992240227,0.0
mission,an organization of missionaries in a foreign land sent to carry on religious work,8,-3.901649399408224,-3.8208616577893815,0.0
strong,having strength or power greater than average or expected,5,-3.7568845751634408,-3.7406930718105618,0.0
canadian,of or relating to Canada or its people,3,-3.8094314892519896,-3.520865645780932,0.0
mac,a waterproof raincoat made of rubberized fabric,5,-4.664332528353067,-4.706830490444725,0.19999999999999996
maximum,the greatest or most complete or best possible,4,-3.4219927503799346,-3.4054635817321053,0.0
el,angular distance above the horizon (especially of a celestial object),6,-4.540948853025995,-4.3632018344402,0.0
tx,the second largest state; located in southwestern United States on the Gulf of Mexico,9,-3.8366487815865185,-3.5496338597257213,0.0
chart,a visual display of information,3,-3.5131154460295773,-3.6702180327048866,0.0
bin,a container; usually has a lid,3,-4.39624566963522,-4.474217493780107,0.0
excellent,very good;of the highest quality,3,-3.2366923749730585,-3.2218402272207234,0.0
paid,marked by the reception of pay,3,-4.251290783848854,-4.520913676186425,0.0
italy,a republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD,14,-4.156937164696371,-4.050339889338929,0.0
limit,the greatest possible degree of something,4,-3.5835972619782788,-3.663821335669785,0.0
perfect,being complete of its kind and without defect or blemish,4,-4.475552890354006,-4.219505123769585,0.0
task,any piece of work that is undertaken or attempted,4,-4.008784049725816,-4.056910845425385,0.0
pool,an excavation that is (usually) filled with water,4,-4.1779383474264105,-3.9931834247970475,0.0
speaker,someone who expresses in language; someone who talks (especially someone who delivers a public speech or someone especially garrulous),13,-4.161125939637347,-3.8855063228086397,0.0
disclaimer,(law) a voluntary repudiation of a person's legal claim to something,7,-4.141551318346755,-3.6494344702682255,0.0
manual,a small handbook,2,-3.9911118476597265,-3.9911118476597265,0.0
developer,someone who develops real estate (especially someone who prepares a site for residential or commercial use),11,-3.7077314171548608,-3.8855063228086397,0.0
pattern,a perceptual structure,2,-4.765265853701033,-4.765265853701033,0.0
basis,a relation that provides the foundation for something,4,-3.737690440636257,-3.7646986047047273,0.0
teaching,the profession of a teacher,2,-4.215630175054002,-4.215630175054002,0.0
label,assign a label to; designate with a label,4,-4.5408898551953145,-4.458374319686685,0.0
anal,of or related to the anus,2,-4.501226681405217,-4.501226681405217,0.0
repair,restore by replacing a part or putting together what is torn or broken,7,-4.09119251043897,-4.2725472857309885,0.0
van,any creative group active in the innovation and application of new concepts and techniques in a given field (especially in the arts),12,-3.6407185888608162,-3.6836174399424944,0.0
ability,the quality of being able to perform; a quality that permits or facilitates achievement or accomplishment,8,-4.267395253336415,-4.239479148360656,0.0
ensure,make certain of,2,-3.4911004130721857,-3.4911004130721857,0.0
background,a person's social heritage: previous experience or training,6,-3.6736588527152443,-3.541556348766944,0.0
thus,(used to introduce a logical conclusion) from that fact or reason or as a result,7,-3.8840486882093104,-3.7619239287243644,0.0
ie,a commercial browser,2,-3.8526605896653763,-3.8526605896653763,0.0
involved,connected by participation or association or use,4,-3.7540382934153116,-3.894897466872872,0.0
especially,to a distinctly greater extent or degree than is common,5,-4.138927219924776,-3.7911929909710396,0.0
us,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,19,-4.047080598234914,-4.028572566845661,0.052631578947368474
theory,a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena,15,-4.0045170073356955,-4.0820765498355875,0.06666666666666665
situation,the general state of things; the combination of circumstances at a given time; ; ; - Franklin D.Roosevelt,8,-3.613611212984086,-3.4393624091997532,0.0
technique,a practical method or art applied to some particular task,6,-3.8132069266008313,-3.893884103871048,0.0
rated,assign a rank or rating to,3,-4.129682575888056,-4.129677045478254,0.0
institution,an organization founded and united for a specific purpose,5,-4.2076081977919495,-3.7067434244175748,0.0
est,"standard time in the 5th time zone west of Greenwich, reckoned at the 75th meridian; used in the eastern United States",11,-3.8192979315547806,-3.40895757875104,0.0
challenge,take exception to,2,-3.8012796494152887,-3.8012796494152887,0.0
amazon,a large strong and aggressive woman,4,-3.9275169437332975,-3.766996245612707,0.0
retail,the selling of goods to consumers; usually in small quantities and not for resale,7,-3.8627929235793235,-3.79414138397733,0.0
existing,having existence or being or actuality,2,-5.305984572222901,-5.305984572222901,0.0
quite,to a degree (not used with a negative),3,-3.656611902897255,-3.7911929909710396,0.0
variable,liable to or capable of change,3,-4.159120598721159,-4.5551442677112455,0.0
positive,characterized by or displaying affirmation or acceptance or certainty etc.,6,-4.715008663804003,-4.756296671996807,0.0
selected,chosen in preference to another,2,-4.047716712254531,-4.047716712254531,0.0
housing,structures collectively in which people are housed,4,-3.873903414349992,-3.5775386603212294,0.0
surface,the outer boundary of an artifact or a material layer constituting or resembling such a boundary,8,-4.567582947530404,-4.4157611214707515,0.125
breast,the front of the trunk from the neck to the abdomen,4,-4.631514340336715,-4.589968780115173,0.0
brother,a male with the same parents as someone else,4,-3.82571655042322,-3.836306818763868,0.0
beautiful,delighting the senses or exciting intellectual or emotional admiration,6,-5.008454243542461,-5.019287903688742,0.0
lady,a polite name for any woman,3,-3.915122629920068,-3.2726522079816402,0.0
forward,at or to or toward the front; ; ; ; (`forrad' and `forrard' are dialectal variations),5,-5.124569265443093,-4.460309829325772,0.4
significant,important in effect or meaning,3,-3.821402935884502,-3.635600029892034,0.0
museum,a depository for collecting and displaying objects having scientific or historical or artistic value,8,-4.242620969796445,-4.141505876495033,0.0
provision,a stipulated condition,2,-4.7771656503263955,-4.7771656503263955,0.0
couple,a pair who associate with one another,2,-4.039664833742717,-4.039664833742717,0.0
useful,being of use or service,2,-2.8237466346840563,-2.8237466346840563,0.0
directly,without deviation,1,-4.830153720643256,-4.830153720643256,0.0
doctor,a licensed medical practitioner,3,-3.9982966018691,-3.792802592456117,0.0
providing,give something useful or necessary to,4,-3.765351070170494,-3.778638016428567,0.0
basket,a container that is usually woven and has handles,4,-4.393863372812903,-4.3200405264399135,0.0
md,a radioactive transuranic element synthesized by bombarding einsteinium with alpha particles (Md is the current symbol for mendelevium but Mv was formerly the symbol),15,-5.013896593612581,-4.652238466792608,0.06666666666666665
finding,"the act of determining the properties of something, usually by research or calculation",7,-3.7575941045532106,-3.6494344702682255,0.0
farm,workplace consisting of farm buildings and cultivated land as a unit,7,-4.2968258030159925,-4.007215387607246,0.0
sponsor,assume sponsorship of,2,-4.627976155514796,-4.627976155514796,0.0
iii,the cardinal number that is the sum of one and one and one,4,-3.768778014714641,-3.7560814265257387,0.0
gmt,"the local time at the 0 meridian passing through Greenwich, England; it is the same everywhere",7,-4.238440387437307,-4.578511108159539,0.0
bring,take something or somebody with oneself somewhere,4,-4.061433852108935,-4.131243896149206,0.0
max,street names for gamma hydroxybutyrate,4,-4.449651979965516,-3.8856158823860265,0.0
flow,the motion characteristic of fluids (liquids or gases),5,-4.242326005279961,-4.27728929849174,0.0
trying,hard to endure,2,-4.569461764454269,-4.569461764454269,0.0
considered,deem to be,1,-5.634428330210434,-5.634428330210434,0.0
traffic,the aggregation of things (pedestrians or vehicles) coming and going in a particular locality during a specified period of time,11,-3.991890117482596,-3.80883873133669,0.0
utility,a company that performs a public service; subject to government regulation,7,-3.4256861481890897,-3.2840432857284836,0.0
default,loss due to not showing up,3,-3.8668860646124386,-3.7782919511131325,0.0
told,express in words,2,-3.734979070285536,-3.734979070285536,0.0
bug,general term for any insect or similar creeping or crawling invertebrate,7,-4.506530803247034,-4.783844715110278,0.0
joined,of or relating to two people who are married to each other,3,-4.344872591969421,-4.8279362582204275,0.0
theme,the subject matter of a conversation or discussion,4,-3.7905111831559357,-3.698018900914561,0.0
modern,belonging to the modern era; since the Middle Ages,5,-4.1672764342606134,-4.012446536828022,0.0
attorney,a professional person authorized to practice law; conducts lawsuits or gives legal advice,10,-3.9309069929778504,-3.649984141660753,0.0
pop,bulge outward,2,-5.577360592960226,-5.577360592960226,0.0
cool,neither warm nor very cold; giving relief from heat,5,-4.109727894842344,-4.155870098675964,0.0
valid,well grounded in logic or truth or having legal force,6,-3.83279311854688,-3.8084656190519723,0.0
ball,round object that is hit or thrown or kicked in games,6,-4.005281438405495,-3.8544499917754704,0.0
television,broadcasting visual images of stationary or moving objects; ;  - Ernie Kovacs,8,-4.514529762648026,-4.250978805802746,0.0
switch,"change over, change around, as to a new order or sequence",5,-3.2606987980046127,-3.2364964422512363,0.0
grand,of behavior that is impressive and ambitious in scale or scope,5,-4.5316028309283265,-4.364142743251621,0.0
membership,the body of members of an organization or group,4,-3.3528576321918373,-3.3468058243961067,0.0
mb,"a unit of information equal to 1000 kilobits or 10^6 (1,000,000) bits",5,-3.5809155004865074,-3.6766655086387794,0.19999999999999996
ireland,a republic consisting of 26 of 32 counties comprising the island of Ireland; achieved independence from the United Kingdom in 1921,10,-4.126214514826039,-4.018297337997559,0.0
normal,conforming with or constituting a norm or standard or level or type or social norm; not abnormal,9,-4.266893549799747,-4.798261846204653,0.0
football,any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal,13,-4.0715008919555125,-3.939747319991513,0.0
mm,a metric unit of length equal to one thousandth of a meter,6,-4.517614741002084,-4.202580406021336,0.0
sexy,marked by or tending to arouse sexual desire or interest,6,-4.451222412548886,-4.333742905506519,0.0
demand,request urgently and forcefully,3,-5.097452327593729,-5.639077350045991,0.0
zone,a locally circumscribed place characterized by some distinctive features,6,-4.755575383779187,-4.935613667812095,0.0
testing,the act of subjecting to experimental test in order to determine how well something works,9,-3.5533379369188154,-3.4742635109652595,0.0
chair,"a seat for one person, with a support for the back",4,-3.4598903430419834,-3.3286816503472574,0.0
announcement,a formal public statement,3,-3.7610784365521788,-3.6382167345516505,0.0
instead,"in place of, or as an alternative to",2,-3.635350962911522,-3.635350962911522,0.0
wrote,produce a literary work,3,-3.943906031689869,-4.113281057183565,0.0
german,of or pertaining to or characteristic of Germany or its people or language,5,-4.095350407786139,-3.8048662100459083,0.0
fl,a state in southeastern United States between the Atlantic and the Gulf of Mexico; one of the Confederate states during the American Civil War,12,-3.8895204469353732,-3.7769708714805805,0.0
entire,constituting the full quantity or extent; complete,5,-4.030255617144362,-4.112106479774653,0.0
educational,relating to the process of education,3,-3.868481289356208,-3.434426800393953,0.0
thousand,the cardinal number that is the product of 10 and 100,3,-3.594275169771883,-3.1173534913211602,0.0
leading,indicating the most important performer or role,4,-4.1560868264367015,-4.107859758190829,0.0
lawyer,a professional person authorized to practice law; conducts lawsuits or gives legal advice,10,-3.9309069929778504,-3.649984141660753,0.0
fitness,the quality of being suitable,2,-3.964810963246073,-3.964810963246073,0.0
chinese,of or pertaining to China or its peoples or cultures,4,-4.103655320995386,-3.7721214406701464,0.0
pressure,the force applied to a unit area of surface; measured in pascals (SI unit) or in dynes (cgs unit),12,-4.302868062171151,-3.899359829546862,0.0
asia,the largest continent with 60% of the earth's population; it is joined to Europe on the west to form Eurasia; it is the site of some of the world's earliest civilizations,13,-3.917400991802441,-3.7694118822348734,0.0
rest,something left after other parts have been taken away,5,-3.542024247313111,-3.6494344702682255,0.0
republic,a political system in which the supreme power lies in a body of citizens who can elect people to represent them,10,-3.9048150617587196,-4.007107443082231,0.0
improvement,a change for the better; progress in development,4,-3.4499625548223825,-3.2628483886636315,0.0
attack,launch an attack or assault on; begin hostilities or start warfare with,7,-4.4284712105635,-4.275721811041557,0.0
il,a midwestern state in north-central United States,5,-3.7245418949550757,-3.1045685952854036,0.19999999999999996
mary,the mother of Jesus; Christians refer to her as the Virgin Mary; she is especially honored by Roman Catholics,10,-4.27387058353421,-4.281393429352792,0.0
count,determine the number or amount of,3,-3.6469227732922693,-3.684449486518291,0.0
likely,has a good chance of being the case or of coming about,4,-3.439842820370817,-3.3458554471068966,0.0
develop,"make something new, such as a product or a mental or artistic creation",7,-3.6417558621294996,-3.6494344702682255,0.0
debt,the state of owing something (especially money),5,-3.862603687436102,-3.6494344702682255,0.0
wind,air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure,11,-3.734298977343033,-3.7144721012097506,0.0
processing,preparing or putting through a prescribed procedure,4,-4.186658755279632,-4.14480917174403,0.0
scale,an ordered reference standard,3,-3.3701187038006566,-3.40895757875104,0.0
java,an island in Indonesia to the south of Borneo; one of the world's most densely populated regions,7,-4.20481397160926,-3.6508185826928954,0.0
mailing,mail sent by a sender at one time,4,-3.518484663851214,-3.300850860009151,0.0
fit,be agreeable or acceptable to,2,-5.229324174320666,-5.229324174320666,0.0
seems,give a certain impression or have a certain outward aspect,5,-4.021116140826307,-3.9055030099906283,0.0
interview,"conduct an interview in television, newspaper, and radio reporting",6,-4.049616403130957,-4.0713484477115,0.0
morning,the time period between dawn and noon,4,-3.961866793016939,-4.175456946912537,0.0
faculty,one of the inherent cognitive or perceptual powers of the mind,5,-4.582193873746321,-4.855023175888406,0.0
alert,warn or arouse to a sense of danger or call to a state of preparedness,7,-4.484779795239208,-4.525936728046371,0.0
photography,the act of taking and printing photographs,4,-3.829420071191303,-3.887671911416807,0.0
pick,select carefully from a group,3,-3.7361104727432157,-3.5424234949738147,0.0
contains,include or contain; have as a component,3,-3.86664445009553,-3.793040832424553,0.0
stone,a lump or mass of hard consolidated mineral matter,6,-4.340635406146319,-4.300298634635224,0.0
fish,any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills,9,-4.605087165481079,-4.638623622202763,0.11111111111111116
bear,have,0,,,1.0
variety,a collection containing a variety of sorts of things,5,-3.831936139268136,-3.8010246649785184,0.0
election,a vote to select the winner of a position or political office,5,-3.64358506887958,-3.7108102322354455,0.0
assistance,the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose,7,-4.302436585753338,-3.8721132817597983,0.0
completed,successfully completed or brought to an end,4,-3.910543582799846,-3.8825085101759607,0.0
path,a course of conduct,2,-3.8189202981636168,-3.8189202981636168,0.0
chemical,relating to or used in chemistry,3,-4.0418955572305375,-4.3856018198839735,0.0
apple,fruit with red or yellow or green skin and sweet to tart crisp whitish flesh,10,-4.567039746093135,-4.251982455872946,0.0
concept,an abstract or general idea inferred or derived from specific instances,7,-4.258276426513628,-3.9694390410173117,0.0
dance,move in a graceful and rhythmical way,4,-4.814550645111807,-4.69731668983221,0.0
